_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
65b007a3ae13999a065361fa,,157.12,100,157.12,67.53,43;0;0;0,words,10,-1,7,3.28,0,12.84,false,false,english,none,normal,false,false,false,,1706035107000
65b0074dae13999a06535ceb,,165.27,94.34,182.48,67.82,48;2;0;0,words,10,-1,3,3.49,0,6.2,false,false,english,none,normal,false,false,false,,1706035021000
65b00730ae13999a06535b11,,157.34,100,157.34,86.16,59;0;0;0,words,10,-1,3,4.5,0,4.66,false,false,english,none,normal,false,false,false,,1706034992000
65b0070bae13999a06535930,,171.19,100,171.19,95.73,52;0;0;0,words,10,-1,0,3.65,0,0,false,false,english,none,normal,false,false,false,,1706034955000
65b00706ae13999a065358e6,,164.55,100,164.55,74.28,46;0;0;0,words,10,-1,3,3.35,0,6.62,false,false,english,none,normal,false,false,false,,1706034950000
65b006e6ae13999a06535718,,133.58,94.74,146.43,77.04,52;2;0;0,words,10,-1,4,4.67,0,7.94,false,false,english,none,normal,false,false,false,,1706034918000
65b006d3ae13999a065355f5,,135.24,98.04,135.24,67.55,50;0;0;0,words,10,-1,0,4.44,0,0,false,false,english,none,normal,false,false,false,,1706034899000
65b006cbae13999a0653557d,,86.38,88,101.89,43.26,39;2;0;2,words,10,-1,7,5.42,0,25.21,false,false,english,none,normal,false,false,false,,1706034891000
65aac9ba908c90eb4448fb4d,,145.49,100,145.49,87.95,55;0;0;0,words,10,-1,2,4.54,0,1.22,false,false,english,none,normal,false,false,false,,1705691578000
65a6d5fd908c90eb44211f5d,,137.37,94,156.1,89.14,44;2;0;0,words,10,-1,0,3.84,0,0,false,false,english,none,normal,false,false,false,,1705432573000
65a6d5f7908c90eb44211f13,,169.98,100,169.98,93.56,52;0;0;0,words,10,-1,0,3.67,0,0,false,false,english,none,normal,false,false,false,,1705432567000
65a6d5f2908c90eb44211ede,,161.48,100,161.48,66.3,47;0;0;0,words,10,-1,1,3.49,0,3.52,false,false,english,none,normal,false,false,false,,1705432562000
65811590b8703f30652c9b08,,127.17,97.04,127.17,67.21,164;0;0;0,quote,196,1,3,15.48,0,4.24,false,false,english,none,normal,false,false,false,,1702958480000
65811576b8703f30652c9a08,,123.47,97.59,123.47,77.2,81;0;0;0,quote,119,0,4,7.87,0,3.11,false,false,english,none,normal,false,false,false,,1702958454000
65811563b8703f30652c995c,,157.98,100,157.98,90.33,48;0;0;0,words,10,-1,1,3.65,0,3.08,false,false,english,none,normal,false,false,false,,1702958435000
6581155ab8703f30652c990a,,159.47,100,159.47,88.36,49;0;0;0,words,10,-1,0,3.69,0,0,false,false,english,none,normal,false,false,false,,1702958426000
657f5e166dbc38d1316bdde9,,184.8,100,184.8,92.85,55;0;0;0,words,10,-1,23,3.57,0,21.41,false,false,english,none,normal,false,false,false,,1702845974000
657f5ddd6dbc38d1316bdc2a,,195.86,100,195.86,74.75,56;0;0;0,words,10,-1,1,3.43,0,0.73,false,false,english,none,normal,false,false,false,,1702845917000
657f5dd76dbc38d1316bdbfd,,162.81,100,162.81,89.06,52;0;0;0,words,10,-1,2,3.83,0,1.55,false,false,english,none,normal,false,false,false,,1702845911000
6578951a6dbc38d1312d13f0,,180.08,100,180.08,60.93,48;0;0;0,words,10,-1,13,3.2,0,17.04,false,false,english,none,normal,false,false,false,,1702401305000
65787f336dbc38d1312bba83,,171.29,100,171.29,86.38,54;0;0;0,words,10,-1,9,3.78,0,7.98,false,false,english,none,normal,false,false,false,,1702395698000
65787f196dbc38d1312bb8fd,,191.31,100,191.31,95.3,46;0;0;0,words,10,-1,4,2.89,0,1.82,false,false,english,none,normal,false,false,false,,1702395673000
65787f0a6dbc38d1312bb810,,176.42,100,176.42,92.64,58;0;0;0,words,10,-1,1,3.95,0,2.42,false,false,english,none,normal,false,false,false,,1702395658000
65641b021c9917b51a5f2c2e,,122.91,91.67,140.46,58.05,42;3;0;1,words,10,-1,9,4.1,0,8.33,false,false,english,none,normal,false,false,false,,1701059330000
65641add1c9917b51a5f2b05,,146.49,91.3,177.33,54.66,38;2;0;1,words,10,-1,6,3.11,0,15.33,false,false,english,none,normal,false,false,false,,1701059293000
65641ab91c9917b51a5f29b6,,170.31,94,193.54,55.33,44;2;0;0,words,10,-1,3,3.1,0,6.39,false,false,english,none,normal,false,false,false,,1701059257000
656418f21c9917b51a5f1a1c,,195.97,100,195.97,93.75,49;0;0;0,words,10,-1,14,3,1,24.24,false,false,english,none,normal,false,false,false,,1701058802000
656418741c9917b51a5f1600,,159.52,100,159.52,79.61,52;0;0;0,words,10,-1,1,3.91,0,0.71,false,false,english,none,normal,false,false,false,,1701058676000
6564186d1c9917b51a5f15c2,,135.58,88.24,186.88,60.27,37;4;0;1,words,10,-1,9,3.27,0,14.26,false,false,english,none,normal,false,false,false,,1701058669000
656417f21c9917b51a5b334f,,202.02,100,202.02,98.6,48;0;0;0,words,10,-1,10,2.85,0,11.12,false,false,english,none,normal,false,false,false,,1701058546000
655ba0f40d82cb495043e18a,,164.07,97.78,189.31,87.03,39;0;0;1,words,10,-1,0,2.85,0,0,false,false,english,none,normal,false,false,false,,1700503796000
655ba0f00d82cb495043e15a,,182,93.75,198.55,93,44;2;0;0,words,10,-1,6,2.9,0,5.69,false,false,english,none,normal,false,false,false,,1700503792000
654b980fc46e6fc487ab294c,,176.9,100,176.9,63.57,50;0;0;0,words,10,-1,1,3.39,0,0.37,false,false,english,none,normal,false,false,false,,1699452943000
654b97a7c46e6fc487a38d94,,140.48,95.74,161.03,91.72,41;1;0;1,words,10,-1,6,3.5,0,8.47,false,false,english,none,normal,false,false,false,,1699452839000
6527f815438cfd693d2f8239,,173.76,100,173.76,61.78,47;0;0;0,words,10,-1,0,3.25,0,0,false,false,english,none,normal,false,false,false,,1697118229000
6527f810438cfd693d2f81fd,,129.68,97.96,144.42,53.79,44;0;0;1,words,10,-1,12,4.07,0,19.81,false,false,english,none,normal,false,false,false,,1697118224000
6527f7db438cfd693d2f7f1f,,139.82,96.36,156.94,63.2,49;1;0;0,words,10,-1,7,4.21,0,8.92,false,false,english,none,normal,false,false,false,,1697118171000
6527f7c7438cfd693d2f7e03,,141.05,100,141.05,77.5,43;0;0;0,words,10,-1,9,3.66,0,33.16,false,false,english,none,normal,false,false,false,,1697118151000
6526b7d3438cfd693d89472a,,127.97,96.99,127.97,64.4,160;0;0;0,time,15,-1,8,15,0,18.22,false,false,english,none,normal,false,false,false,,1697036243000
6526b79b438cfd693d89442a,,171.04,100,171.04,74.59,49;0;0;0,words,10,-1,4,3.44,0,7.66,false,false,english,none,normal,false,false,false,,1697036187000
6526b78b438cfd693d894356,,174.51,100,174.51,60.49,48;0;0;0,words,10,-1,11,3.3,0,15.12,false,false,english,none,normal,false,false,false,,1697036171000
6526b76b438cfd693d8941c7,,184.67,100,184.67,51.85,48;0;0;0,words,10,-1,0,3.12,0,0,false,false,english,none,normal,false,false,false,,1697036139000
6526b767438cfd693d894186,,164.98,100,164.98,78.75,48;0;0;0,words,10,-1,2,3.49,0,5.74,false,false,english,none,normal,false,false,false,,1697036135000
6526b75b438cfd693d8940e6,,154.15,98.08,154.15,89.61,50;0;0;0,words,10,-1,13,3.89,0,11.14,false,false,english,none,normal,false,false,false,,1697036123000
652174af4cb4fabb7df6c165,,136.94,98.08,148.35,55.52,48;0;0;1,words,10,-1,0,4.21,0,0,false,false,english,none,normal,false,false,false,,1696691375000
652174aa4cb4fabb7df6c13f,,150.86,100,150.86,88.2,49;0;0;0,words,10,-1,3,3.9,0,6.27,false,false,english,none,normal,false,false,false,,1696691370000
652174914cb4fabb7df6c08f,,135.62,100,135.62,84.77,51;0;0;0,words,10,-1,1,4.51,0,1.22,false,false,english,none,normal,false,false,false,,1696691345000
6521747d4cb4fabb7df6bfda,,160.98,100,160.98,89.61,53;0;0;0,words,10,-1,2,3.95,0,1.62,false,false,english,none,normal,false,false,false,,1696691325000
652174734cb4fabb7df6bf89,,132.63,96.43,132.63,91.27,54;0;0;0,words,10,-1,1,4.89,0,1.64,false,false,english,none,normal,false,false,false,,1696691315000
6521746a4cb4fabb7df6bf41,,137.79,100,137.79,96.06,52;0;0;0,words,10,-1,3,4.53,0,3.31,false,false,english,none,normal,false,false,false,,1696691306000
6521745c4cb4fabb7df6bed9,,113.82,87.5,143.78,49.26,38;3;1;1,words,10,-1,3,4.01,0,3.55,false,false,english,none,normal,false,false,false,,1696691292000
652174504cb4fabb7df6be83,,151.01,100,151.01,79.42,60;0;0;0,words,10,-1,7,4.77,0,7.43,false,false,english,none,normal,false,false,false,,1696691280000
65205fcb4cb4fabb7daf9c20,,193.03,100,193.03,63.67,53;0;0;0,words,10,-1,1,3.29,0,3.66,false,false,english,none,normal,false,false,false,,1696620491000
65205eff4cb4fabb7daf9478,,171.16,100,171.16,51.55,44;0;0;0,words,10,-1,10,3.08,0,15.37,false,false,english,none,normal,false,false,false,,1696620287000
65205ee24cb4fabb7daf9350,,132.51,87.5,181.73,56.34,35;4;0;0,words,10,-1,4,3.17,0,5.2,false,false,english,none,normal,false,false,false,,1696620258000
65205eca4cb4fabb7daf927d,,203.88,100,203.88,95.18,47;0;0;0,words,10,-1,1,2.77,0,0.56,false,false,english,none,normal,false,false,false,,1696620234000
651c5d1b4cb4fabb7d3dd788,,136.46,98.57,136.46,53.47,69;0;0;0,quote,1528,0,5,6.07,0,6.22,false,false,english,none,normal,false,false,false,,1696357659000
651c5cf44cb4fabb7d3dd586,,153.73,100,153.73,94.12,59;0;0;0,custom,custom,-1,2,4.61,0,5.09,false,false,english,none,normal,false,false,false,,1696357620000
651c5ce64cb4fabb7d3dd4cd,,114.29,96.67,120.3,91.83,57;0;1;0,custom,custom,-1,1,5.98,0,1.48,false,false,english,none,normal,false,false,false,,1696357606000
651c5cd54cb4fabb7d3dd3f5,,163.63,100,163.63,69.97,59;0;0;0,custom,custom,-1,0,4.33,0,0,false,false,english,none,normal,false,false,false,,1696357589000
651c5ccd4cb4fabb7d3dd39e,,126.5,100,126.5,93.87,59;0;0;0,custom,custom,-1,2,5.6,0,1.49,false,false,english,none,normal,false,false,false,,1696357581000
651c5cad4cb4fabb7d3dd205,,113.79,79.49,147.92,54.55,30;6;1;0,custom,custom,-1,1,3.16,0,1.26,false,false,english,none,normal,false,false,false,,1696357549000
651c5ca44cb4fabb7d3dd18e,true,177.87,100,177.87,81.13,38;0;0;0,custom,custom,-1,13,2.56,0,19.16,false,false,english,none,normal,false,false,false,,1696357540000
651c5c4f4cb4fabb7d3dcd59,true,206.2,100,206.2,95.05,51;0;0;0,words,10,-1,16,2.97,0,29.17,false,false,english,none,normal,false,false,false,,1696357455000
651c5bc64cb4fabb7d3dc664,,186.93,100,186.93,46.88,47;0;0;0,words,10,-1,8,3.02,0,9.27,false,false,english,none,normal,false,false,false,,1696357318000
651c5b9a4cb4fabb7d3dc441,,177.37,100,177.37,80.5,52;0;0;0,words,10,-1,17,3.52,0,21.8,false,false,english,none,normal,false,false,false,,1696357274000
651c5b644cb4fabb7d3dc18f,,159.17,93.75,177.67,59.63,43;2;0;0,words,10,-1,7,3.24,0,6.85,false,false,english,none,normal,false,false,false,,1696357220000
651c5b454cb4fabb7d3dbff8,,179.29,100,179.29,64.01,50;0;0;0,words,10,-1,2,3.35,0,4.23,false,false,english,none,normal,false,false,false,,1696357189000
651af8464cb4fabb7d5376cb,,109.99,77.08,140.54,75.58,36;6;1;1,words,10,-1,4,3.93,0,6.74,false,false,english,none,normal,false,false,false,,1696266310000
651af8354cb4fabb7d5375e8,,146.03,89.66,163.91,49.38,49;3;0;3,words,10,-1,3,4.03,0,9.21,false,false,english,none,normal,false,false,false,,1696266293000
651af8174cb4fabb7d537469,,96.53,75.47,179.27,79.77,28;7;1;1,words,10,-1,0,3.48,0,0,false,false,english,none,normal,false,false,false,,1696266263000
651af80c4cb4fabb7d5373dc,,170.82,100,170.82,85.43,56;0;0;0,words,10,-1,6,3.93,0,5.69,false,false,english,none,normal,false,false,false,,1696266252000
651af7f54cb4fabb7d5372c1,,155.07,91.07,192.98,78.57,45;3;0;0,words,10,-1,8,3.48,0,54.74,false,false,english,none,normal,false,false,false,,1696266229000
651af76a4cb4fabb7d536bc6,,131.92,94.48,136.71,78.5,165;1;0;1,time,15,-1,7,15.01,0,24.18,false,false,english,none,normal,false,false,false,,1696266090000
651af7294cb4fabb7d536847,true,135.57,97.98,135.57,72.69,339;0;0;0,time,30,-1,2,30.01,0,4.48,false,false,english,none,normal,false,false,false,,1696266025000
6518cef136bd0a3b02e8ff78,,140.77,96.2,144.77,75.01,176;3;0;1,time,15,-1,1,15,0,3.13,false,false,english,none,normal,false,false,false,,1696124657000
6518ced636bd0a3b02e8fedd,,131.44,95.24,131.44,75.56,60;0;0;0,words,10,-1,4,5.48,0,9.17,false,false,english,none,normal,false,false,false,,1696124630000
6518ce7036bd0a3b02e8fcbf,,128.39,95.92,128.39,80.21,47;0;0;0,words,10,-1,4,4.39,0,4.92,false,false,english,none,normal,false,false,false,,1696124528000
64827cec3fc01f23c8ccbb0a,,143.2,96.28,150.4,83.05,179;5;0;1,time,15,-1,10,15,0,35.24,false,false,english,none,normal,false,false,false,,1686273260000
648218ef3fc01f23c8153ed5,,188.68,100,188.68,60.62,50;0;0;0,words,10,-1,7,3.18,0,9.79,false,false,english,none,normal,false,false,false,,1686247663000
648218c73fc01f23c8153d4b,,146.72,100,146.72,85.93,56;0;0;0,words,10,-1,10,4.58,0,16.98,false,false,english,none,normal,false,false,false,,1686247623000
6482188a3fc01f23c8153afe,,187.5,100,187.5,60.62,50;0;0;0,words,10,-1,0,3.2,0,0,false,false,english,none,normal,false,false,false,,1686247562000
648218873fc01f23c8153ad0,,162.07,100,162.07,69.69,47;0;0;0,words,10,-1,13,3.48,0,22.71,false,false,english,none,normal,false,false,false,,1686247559000
6482185a3fc01f23c815390f,,181.13,100,181.13,60.49,48;0;0;0,words,10,-1,1,3.18,0,0.97,false,false,english,none,normal,false,false,false,,1686247514000
648218543fc01f23c81538d2,,173.3,100,173.3,91.35,53;0;0;0,words,10,-1,1,3.67,0,0.45,false,false,english,none,normal,false,false,false,,1686247508000
6480efc03fc01f23c8e7899a,,78.57,98.21,78.57,51.7,55;0;0;0,words,10,-1,2,8.4,0,8.13,false,false,english,none,normal,false,false,false,,1686171584000
6480efab3fc01f23c8e78911,,28.82,78.57,43.23,0.72,36;6;1;1,words,10,-1,4,14.99,1,10.45,false,false,english,none,normal,false,false,false,,1686171563000
6480ef8a3fc01f23c8e7883d,,145.7,100,145.7,87.71,55;0;0;0,words,10,-1,0,4.53,0,0,false,false,english,none,normal,false,false,false,,1686171530000
647f771791a4a812e4e8e357,,160.93,94.12,178.43,68.94,46;2;0;0,words,10,-1,2,3.43,0,2.32,false,false,english,none,normal,false,false,false,,1686075159000
647f770a91a4a812e4e8e2e0,,181.71,100,181.71,90.32,53;0;0;0,words,10,-1,4,3.5,0,2.83,false,false,english,none,normal,false,false,false,,1686075146000
647f76fe91a4a812e4e8e270,,144.58,89.47,164.82,55.46,50;3;2;0,words,10,-1,1,4.15,0,0.55,false,false,english,none,normal,false,false,false,,1686075134000
647f76f291a4a812e4e8e1ee,,189.47,94.34,209.21,46.44,48;2;0;0,words,10,-1,10,3.04,0,13.92,false,false,english,none,normal,false,false,false,,1686075122000
647f6fea91a4a812e4dbb58a,,162.88,96.08,162.88,74.64,49;0;0;0,words,10,-1,12,3.61,0,14.18,false,false,english,none,normal,false,false,false,,1686073322000
647f6fc591a4a812e4dbb3ec,,192.64,100,192.64,90.25,48;0;0;0,words,10,-1,3,2.99,0,3.63,false,false,english,none,normal,false,false,false,,1686073285000
647f6fb491a4a812e4dbb34a,,191.41,100,191.41,63.52,52;0;0;0,words,10,-1,0,3.26,0,0,false,false,english,none,normal,false,false,false,,1686073268000
647f6fad91a4a812e4dbb2ee,,182.52,100,182.52,40.37,47;0;0;0,words,10,-1,0,3.09,0,0,false,false,english,none,normal,false,false,false,,1686073261000
647f6fa791a4a812e4dbb2ab,,173.04,94.44,203.13,50.55,46;2;0;1,words,10,-1,1,3.19,0,0.15,false,false,english,none,normal,false,false,false,,1686073255000
647f2c2a91a4a812e45e6bfb,,162.24,100,162.24,93.68,53;0;0;0,words,10,-1,5,3.92,0,8.42,false,false,english,none,normal,false,false,false,,1686055978000
647e0fb491a4a812e44cd5b5,,121.85,88.1,155.08,62.82,33;3;1;0,quote,6842,0,2,3.25,0,1.56,false,false,english,none,normal,false,false,false,,1685983156000
647c08fda0a6beb492db441e,,98.89,91.3,105.33,64.94,676;14;1;4,quote,5062,3,1,82.03,0,0.45,false,false,english,none,normal,false,false,false,,1685850365000
647c08a3a0a6beb492d4d5a6,,110.12,94.44,110.12,61.13,68;0;0;0,quote,1464,0,27,7.41,0,42.92,false,false,english,none,normal,false,false,false,,1685850275000
647c0856a0a6beb492d4d410,,175.24,100,175.24,47.08,46;0;0;0,words,10,-1,2,3.15,0,3.22,false,false,english,none,normal,false,false,false,,1685850198000
647c0822a0a6beb492d4d2e1,,157.14,100,157.14,72.73,44;0;0;0,words,10,-1,0,3.36,0,0,false,false,english,none,normal,false,false,false,,1685850146000
647c081ca0a6beb492d4d2bb,,132.28,97.83,144.88,88.78,42;0;0;1,words,10,-1,6,3.81,0,9,false,false,english,none,normal,false,false,false,,1685850140000
6477f56b0170c3dfdcea92c4,,175.61,100,175.61,66.16,48;0;0;0,words,10,-1,13,3.28,0,12.75,false,false,english,none,normal,false,false,false,,1685583211000
6477ecd00170c3dfdcd7288e,true,130.38,87.39,154.32,63.49,98;7;1;7,words,25,-1,8,9.02,0,17.08,false,false,english,none,normal,false,false,false,,1685581008000
6477ec960170c3dfdcd7273b,,119.69,92,153.45,88.4,39;1;1;1,words,10,-1,28,3.91,0,24.68,false,false,english,none,normal,false,false,false,,1685580950000
647781d00170c3dfdc1405e9,,148.54,94.64,163.11,52.36,51;2;0;0,words,10,-1,4,4.12,0,6.37,false,false,english,none,normal,false,false,false,,1685553616000
647781ad0170c3dfdc14042e,,156.27,95,176.9,53.81,53;2;0;0,words,10,-1,2,4.07,0,1.23,false,false,english,none,normal,false,false,false,,1685553581000
6477819c0170c3dfdc140365,,180.56,100,180.56,60.93,48;0;0;0,words,10,-1,5,3.19,0,6.51,false,false,english,none,normal,false,false,false,,1685553564000
6477815a0170c3dfdc140073,,162.6,100,162.6,83.72,50;0;0;0,words,10,-1,13,3.69,0,21.88,false,false,english,none,normal,false,false,false,,1685553498000
647781310170c3dfdc13fe9e,,155.33,98.08,155.33,76.77,51;0;0;0,words,10,-1,4,3.94,0,6.23,false,false,english,none,normal,false,false,false,,1685553457000
6477811e0170c3dfdc13fdce,,87.3,98.18,87.3,34.65,51;0;0;0,words,10,-1,1,7.01,1,7.45,false,false,english,none,normal,false,false,false,,1685553438000
6477810b0170c3dfdc13fcee,,98.57,96,107.14,79.12,46;1;0;1,words,10,-1,2,5.6,0,2.73,false,false,english,none,normal,false,false,false,,1685553419000
647780ea0170c3dfdc13fb81,true,195.25,100,195.25,92.58,48;0;0;0,words,10,-1,9,2.95,0,32.44,false,false,english,none,normal,false,false,false,,1685553386000
647780a30170c3dfdc10c578,,142,98.08,142,66.92,51;0;0;0,words,10,-1,17,4.31,0,40.94,false,false,english,none,normal,false,false,false,,1685553314000
647780410170c3dfdc0d8d35,,131.1,98.99,131.1,79.82,98;0;0;0,quote,4302,0,3,8.97,0,6.45,false,false,english,none,normal,false,false,false,,1685553217000
6477802e0170c3dfdc0d8c5d,,91.76,96.25,91.76,38.64,77;0;0;0,quote,5703,0,6,10.07,0,7.35,false,false,english,none,normal,false,false,false,,1685553198000
647780130170c3dfdc0d8b16,,119.61,95.38,119.61,58.63,62;0;0;0,quote,5797,0,2,6.22,0,1.61,false,false,english,none,normal,false,false,false,,1685553171000
647780080170c3dfdc0d8a90,,132.62,93.41,143.81,75.02,83;2;1;1,quote,3483,0,1,7.51,0,6.35,false,false,english,none,normal,false,false,false,,1685553160000
64777f420170c3dfdc0d81c5,,125.6,99.37,125.6,80.74,157;0;0;0,time,15,-1,10,15,0,14.73,false,false,english,none,normal,false,false,false,,1685552962000
64777e570170c3dfdc0d778c,,129.51,94.83,133.51,74.47,162;0;1;0,time,15,-1,12,15.01,0,16.69,false,false,english,none,normal,false,false,false,,1685552727000
64777e2b0170c3dfdc0d75cf,,116.8,94.71,131.2,78.71,146;2;0;2,time,15,-1,3,15,0,22.1,false,false,english,none,normal,false,false,false,,1685552683000
64763b730170c3dfdcb6e30f,,120.8,92.31,129.6,72.8,151;4;1;0,time,15,-1,1,15,0,2.8,false,false,english,none,normal,false,false,false,,1685470067000
64763b4f0170c3dfdcb6e195,,161.68,100,161.68,67.73,45;0;0;0,words,10,-1,14,3.34,0,17.01,false,false,english,none,normal,false,false,false,,1685470031000
647637fd0170c3dfdcb05979,,115.12,94.84,118.32,72.71,144;2;0;0,time,15,-1,2,15.01,0,26.41,false,false,english,none,normal,false,false,false,,1685469181000
647637cc0170c3dfdcb05746,,119.12,92.81,127.12,68.57,149;3;0;1,time,15,-1,1,15.01,0,2.62,false,false,english,none,normal,false,false,false,,1685469132000
647637b70170c3dfdcb05640,,109.6,91.82,121.6,67.73,137;5;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1685469111000
64331efc32a956cd0a3131da,,52.76,87.8,59.96,58.39,66;4;0;0,time,15,-1,1,15.01,0,4.45,false,false,english,none,normal,false,false,false,,1681071868000
63ea8d72cd1271d9fe9926a0,,165.52,100,165.52,92.4,52;0;0;0,words,10,-1,6,3.77,0,4.21,false,false,english,none,normal,false,false,false,,1676316018000
63d5aa92dcbecc08a7060437,,173.3,100,173.3,87.04,53;0;0;0,words,10,-1,6,3.67,0,12.89,false,false,english,none,normal,false,false,false,,1674947217000
63aa29de3bafcbd101726fcd,,116.22,95.56,116.22,42.75,43;0;0;0,words,10,-1,1,4.44,0,1.15,false,false,english,none,normal,false,false,false,,1672096222000
63aa29b03bafcbd101726eed,,116.59,86.27,136.49,53.5,41;2;1;0,words,10,-1,1,4.22,0,1.12,false,false,english,none,normal,false,false,false,,1672096176000
63aa27fe3bafcbd101726584,,94.59,78.57,151.35,70.99,35;7;2;1,words,10,-1,4,4.44,0,5.27,false,false,english,none,normal,false,false,false,,1672095742000
63aa27cd3bafcbd101726460,,89.41,78.18,122.35,59.98,38;6;1;0,words,10,-1,10,5.1,0,21.45,false,false,english,none,normal,false,false,false,,1672095693000
63aa27953bafcbd10172631b,,40.03,87.04,44.48,48.41,45;2;0;0,words,10,-1,0,13.49,0,0,false,false,english,none,normal,false,false,false,,1672095637000
63a0ba2f3bafcbd1017e9284,,135.16,91.49,154.95,87.41,41;2;1;0,words,10,-1,6,3.64,0,10.24,false,false,english,none,normal,false,false,false,,1671477807000
63a0b9f13bafcbd1017e9056,,129.11,96.23,129.11,72.92,51;0;0;0,words,10,-1,0,4.74,0,0,false,false,english,none,normal,false,false,false,,1671477745000
63a0b9e93bafcbd1017e900c,,117.14,96.15,132.75,76.76,45;0;0;1,words,10,-1,24,4.61,0,42.09,false,false,english,none,normal,false,false,false,,1671477737000
63a0b9663bafcbd1017e8b56,,150,98.28,150,73.51,57;0;0;0,words,10,-1,8,4.56,0,8.52,false,false,english,none,normal,false,false,false,,1671477606000
63a0b9483bafcbd1017e8a39,,134.33,95.74,134.33,46.93,45;0;0;0,words,10,-1,0,4.02,0,0,false,false,english,none,normal,false,false,false,,1671477576000
63a0b93f3bafcbd1017e89d8,,132.48,100,132.48,90.19,52;0;0;0,words,10,-1,3,4.71,0,6.65,false,false,english,none,normal,false,false,false,,1671477567000
63a0b9293bafcbd1017e8905,,163.64,100,163.64,79.72,51;0;0;0,words,10,-1,14,3.74,0,13.86,false,false,english,none,normal,false,false,false,,1671477545000
63a0b2953bafcbd101741fec,,179.1,100,179.1,62.28,50;0;0;0,words,10,-1,0,3.35,0,0,false,false,english,none,normal,false,false,false,,1671475861000
63a0b2903bafcbd101741fb3,,123.97,94.34,123.97,58.43,50;0;0;0,words,10,-1,7,4.84,0,5.31,false,false,english,none,normal,false,false,false,,1671475856000
63a0b2233bafcbd101741b45,,164,95.56,180,93.75,41;1;0;1,words,10,-1,6,3,1,7.5,false,false,english,none,normal,false,false,false,,1671475747000
63a0b1fd3bafcbd1017419c4,,171.93,100,171.93,69.26,49;0;0;0,words,10,-1,12,3.42,0,14.44,false,false,english,none,normal,false,false,false,,1671475709000
63a08ae53bafcbd1013a907b,,156.52,100,156.52,79.59,48;0;0;0,words,10,-1,9,3.68,0,18.04,false,false,english,none,normal,false,false,false,,1671465701000
63a08ab13bafcbd1013a8e0f,,169.49,100,169.49,81.67,50;0;0;0,words,10,-1,5,3.54,0,2.3,false,false,english,none,normal,false,false,false,,1671465649000
63a08a603bafcbd1013576f0,,162.08,100,162.08,87.84,52;0;0;0,words,10,-1,0,3.85,0,0,false,false,english,none,normal,false,false,false,,1671465568000
63a08a583bafcbd1013576a1,,168.97,100,168.97,66.16,49;0;0;0,words,10,-1,31,3.48,0,47.71,false,false,english,none,normal,false,false,false,,1671465560000
639a4f9e3bafcbd10113d008,,173.86,100,173.86,74.97,51;0;0;0,words,10,-1,1,3.52,0,1.22,false,false,english,none,normal,false,false,false,,1671057310000
639a4f963bafcbd10113cfd1,,162.43,94.44,179.01,78.72,49;2;0;0,words,10,-1,1,3.62,0,4,false,false,english,none,normal,false,false,false,,1671057302000
639a4f8d3bafcbd10113cf90,,158.6,100,158.6,52.12,53;0;0;0,words,10,-1,4,4.01,0,4.15,false,false,english,none,normal,false,false,false,,1671057293000
639a4f383bafcbd10113cd5a,,136.47,98.31,136.47,50.82,58;0;0;0,words,10,-1,10,5.1,0,23.59,false,false,english,none,normal,false,false,false,,1671057208000
639a4f0f3bafcbd10113cc09,,103.13,89.93,103.13,65.83,129;0;0;0,time,15,-1,12,15.01,0,29.52,false,false,english,none,normal,false,false,false,,1671057167000
6399d7303bafcbd101631a9b,,172.41,100,172.41,73.17,50;0;0;0,words,10,-1,20,3.48,0,64.66,false,false,english,none,normal,false,false,false,,1671026480000
6399d6a43bafcbd1015e0afd,,156.39,100,156.39,81.96,52;0;0;0,words,10,-1,5,3.99,0,9.14,false,false,english,none,normal,false,false,false,,1671026340000
6399d6883bafcbd1015e0997,,84.21,100,84.21,48.18,48;0;0;0,words,10,-1,0,6.84,0,0,false,false,english,none,normal,false,false,false,,1671026312000
6399d6803bafcbd1015e092d,,83.03,96.36,83.03,22.79,53;0;0;0,words,10,-1,0,7.66,2,0,false,false,english,none,normal,false,false,false,,1671026304000
6399d66f3bafcbd1015e0848,,144.77,97.83,144.77,90.28,45;0;0;0,words,10,-1,1,3.73,0,0.05,false,false,english,none,normal,false,false,false,,1671026287000
6399d65a3bafcbd1015e071d,,176.15,100,176.15,60.49,48;0;0;0,words,10,-1,8,3.27,0,14.27,false,false,english,none,normal,false,false,false,,1671026266000
6399d6113bafcbd1015e03ab,,163.48,100,163.48,76.4,47;0;0;0,words,10,-1,1,3.45,0,0.42,false,false,english,none,normal,false,false,false,,1671026193000
6399d5a43bafcbd1015dfe68,,141.33,100,141.33,80.57,53;0;0;0,words,10,-1,3,4.5,0,2.86,false,false,english,none,normal,false,false,false,,1671026084000
6399d5983bafcbd1015dfdcc,,156.25,100,156.25,88,50;0;0;0,words,10,-1,0,3.84,0,0,false,false,english,none,normal,false,false,false,,1671026072000
6399d5923bafcbd1015dfd7c,,130.86,96.36,130.86,73.03,53;0;0;0,words,10,-1,5,4.86,0,8.18,false,false,english,none,normal,false,false,false,,1671026066000
